Loan Term,Loan Amount,Loan Provider,Loan Product,Average APR,Source,Date Extracted
24, 12000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Post Office Money®, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Bank of Ireland UK, Online Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Ulster Bank, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Monzo Bank, Personal Loan, 3.7, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:28
24, 12000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:28
24, 12000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Barclays Bank, Existing Premier Account Customer Barclayloan, 4.3, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Sainsbury\u0027s Bank, Standard Nectar Cardholder Loan, 4.9, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Barclays Bank, Existing Current Account Customer Barclayloan, 5.5, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:20:28
24, 12000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:20:28
24, 12000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:20:28
24, 12000, Lending Works, Personal Loan, 11.3, Moneyfacts, 2020-07-02 07:20:28
24, 12000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:20:28
24, 12000, UK Credit Limited, Homeowner Guarantor Loan, 31.9, Moneyfacts, 2020-07-02 07:20:28
24, 13000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:20:30
24, 13000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:20:30
24, 13000, NatWest, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Everyday Loans, Personal Loan (Good), 34.4, Moneyfacts, 2020-07-02 07:20:30
24, 13000, cahoot, Online Personal Loan, 2.8, Moneyfacts, 2020-07-02 07:20:30
24, 13000, John Lewis Financial Services, Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, M\u0026S Bank, Existing Customer Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, M\u0026S Bank, Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, MBNA Limited, Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Tesco Bank, Online Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Tesco Bank, Telephone Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Santander, Existing Customer Personal Loan , 3.0, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Santander, Personal Loan , 3.0, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Clydesdale Bank, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Yorkshire Bank, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:20:30
24, 13000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:30
24, 13000, HSBC, Existing Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:30
24, 13000, HSBC, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:30
24, 13000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Post Office Money®, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Bank of Ireland UK, Online Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Ulster Bank, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Monzo Bank, Personal Loan, 3.7, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Barclays Bank, Existing Premier Account Customer Barclayloan, 4.3, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Sainsbury\u0027s Bank, Standard Nectar Cardholder Loan, 4.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Barclays Bank, Existing Current Account Customer Barclayloan, 5.5, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:20:30
24, 13000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:20:30
24, 13000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, Lending Works, Personal Loan, 11.2, Moneyfacts, 2020-07-02 07:20:30
24, 13000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:20:30
24, 13000, UK Credit Limited, Homeowner Guarantor Loan, 31.9, Moneyfacts, 2020-07-02 07:20:30
24, 14000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:20:32
24, 14000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:20:32
24, 14000, NatWest, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Everyday Loans, Personal Loan (Good), 34.4, Moneyfacts, 2020-07-02 07:20:32
24, 14000, cahoot, Online Personal Loan, 2.8, Moneyfacts, 2020-07-02 07:20:32
24, 14000, John Lewis Financial Services, Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, M\u0026S Bank, Existing Customer Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, M\u0026S Bank, Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, MBNA Limited, Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Tesco Bank, Online Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Tesco Bank, Telephone Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Santander, Existing Customer Personal Loan , 3.0, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Santander, Personal Loan , 3.0, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Clydesdale Bank, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Yorkshire Bank, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:20:32
24, 14000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:32
24, 14000, HSBC, Existing Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:32
24, 14000, HSBC, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:32
24, 14000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Post Office Money®, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Bank of Ireland UK, Online Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Ulster Bank, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Monzo Bank, Personal Loan, 3.7, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Barclays Bank, Existing Premier Account Customer Barclayloan, 4.3, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Sainsbury\u0027s Bank, Standard Nectar Cardholder Loan, 4.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Barclays Bank, Existing Current Account Customer Barclayloan, 5.5, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:20:32
24, 14000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:20:32
24, 14000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, Lending Works, Personal Loan, 11.0, Moneyfacts, 2020-07-02 07:20:32
24, 14000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:20:32
24, 14000, UK Credit Limited, Homeowner Guarantor Loan, 29.9, Moneyfacts, 2020-07-02 07:20:32
24, 15000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:20:34
24, 15000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:20:34
24, 15000, NatWest, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Everyday Loans, Personal Loan (Good), 34.4, Moneyfacts, 2020-07-02 07:20:34
24, 15000, cahoot, Online Personal Loan, 2.8, Moneyfacts, 2020-07-02 07:20:34
24, 15000, John Lewis Financial Services, Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, M\u0026S Bank, Existing Customer Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, M\u0026S Bank, Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, MBNA Limited, Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Tesco Bank, Online Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Tesco Bank, Telephone Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Santander, Existing Customer Personal Loan , 3.0, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Santander, Personal Loan , 3.0, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Clydesdale Bank, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Yorkshire Bank, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:20:34
24, 15000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:34
24, 15000, HSBC, Existing Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:34
24, 15000, HSBC, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:34
24, 15000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Post Office Money®, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Bank of Ireland UK, Online Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Ulster Bank, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Monzo Bank, Personal Loan, 3.7, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Barclays Bank, Existing Premier Account Customer Barclayloan, 4.3, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Sainsbury\u0027s Bank, Standard Nectar Cardholder Loan, 4.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Barclays Bank, Existing Current Account Customer Barclayloan, 5.5, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:20:34
24, 15000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:20:34
24, 15000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, Lending Works, Personal Loan, 10.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:20:34
24, 15000, UK Credit Limited, Homeowner Guarantor Loan, 29.9, Moneyfacts, 2020-07-02 07:20:34
24, 16000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:20:36
24, 16000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:20:36
24, 16000, NatWest, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:36
24, 16000, cahoot, Online Personal Loan, 2.8, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Tesco Bank, Online Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Tesco Bank, Telephone Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:36
24, 16000, M\u0026S Bank, Existing Customer Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:36
24, 16000, M\u0026S Bank, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:36
24, 16000, MBNA Limited, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Post Office Money®, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Clydesdale Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Yorkshire Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:20:36
24, 16000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:36
24, 16000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Ulster Bank, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Bank of Ireland UK, Online Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Santander, Existing Customer Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Santander, Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:36
24, 16000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:36
24, 16000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:20:36
24, 16000, John Lewis Financial Services, Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:20:36
24, 16000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Barclays Bank, Existing Premier Account Customer Barclayloan, 5.9, Moneyfacts, 2020-07-02 07:20:36
24, 16000, HSBC, Existing Customer Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:20:36
24, 16000, HSBC, Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Barclays Bank, Existing Current Account Customer Barclayloan, 6.8, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:20:36
24, 16000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:20:36
24, 16000, Lending Works, Personal Loan, 10.8, Moneyfacts, 2020-07-02 07:20:36
24, 16000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:20:36
24, 17000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:20:38
24, 17000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:20:38
24, 17000, NatWest, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:38
24, 17000, cahoot, Online Personal Loan, 2.8, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Tesco Bank, Online Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Tesco Bank, Telephone Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:38
24, 17000, M\u0026S Bank, Existing Customer Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:38
24, 17000, M\u0026S Bank, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:38
24, 17000, MBNA Limited, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Post Office Money®, Personal Loan, 3.1, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Clydesdale Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Yorkshire Bank, Personal Loan, 3.2, Moneyfacts, 2020-07-02 07:20:38
24, 17000, first direct, Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:38
24, 17000, HSBC, Premier Customer Personal Loan, 3.3, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Ulster Bank, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Bank of Ireland UK, Online Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Halifax, Existing Customer Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Halifax, Personal Loan, 3.5, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Santander, Existing Customer Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Santander, Personal Loan , 3.5, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Bank of Scotland, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Lloyds Bank, Existing Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:38
24, 17000, TSB, Existing Current Account Customer Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:38
24, 17000, TSB, Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Danske Bank, Existing Choice - Prestige or Freedom C/Acc Customers, 5.0, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Danske Bank, Home Owners Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:20:38
24, 17000, John Lewis Financial Services, Personal Loan, 5.0, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Danske Bank, Personal Loan, 5.5, Moneyfacts, 2020-07-02 07:20:38
24, 17000, AIB, Personal Loan, 5.6, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Barclays Bank, Existing Premier Account Customer Barclayloan, 5.9, Moneyfacts, 2020-07-02 07:20:38
24, 17000, HSBC, Existing Customer Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:20:38
24, 17000, HSBC, Personal Loan, 6.7, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Barclays Bank, Existing Current Account Customer Barclayloan, 6.8, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Metro Bank, Personal Loan, 7.9, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Zopa, Personal Loan, 8.7, Moneyfacts, 2020-07-02 07:20:38
24, 17000, RateSetter, Personal Loan, 8.9, Moneyfacts, 2020-07-02 07:20:38
24, 17000, Lending Works, Personal Loan, 10.8, Moneyfacts, 2020-07-02 07:20:38
24, 17000, My Community Bank, Personal Loan, 25.9, Moneyfacts, 2020-07-02 07:20:38
24, 18000, AA, Member Loan, 3.0, Moneyfacts, 2020-07-02 07:20:40
24, 18000, AA, Non-Member Loan, 3.1, Moneyfacts, 2020-07-02 07:20:40
24, 18000, NatWest, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:40
24, 18000, Royal Bank of Scotland, Existing Customer Personal Loan, 3.4, Moneyfacts, 2020-07-02 07:20:40
24, 18000, Hitachi Personal Finance, Hitachi Personal Loan, 3.9, Moneyfacts, 2020-07-02 07:20:40
24, 18000, cahoot, Online Personal Loan, 2.8, Moneyfacts, 2020-07-02 07:20:40
24, 18000, Tesco Bank, Online Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:40
24, 18000, Tesco Bank, Telephone Personal Loan, 2.9, Moneyfacts, 2020-07-02 07:20:40
24, 18000, M\u0026S Bank, Existing Customer Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:40
24, 18000, M\u0026S Bank, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:40
24, 18000, MBNA Limited, Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:40
24, 18000, Santander, 123 and Select Customers Personal Loan, 3.0, Moneyfacts, 2020-07-02 07:20:40
